Product_Name,Category,bs_year,bs_month,month_idx,month_name,Volume,Min_Price,Max_Price,Avg_Price,Unit,unit_canonical,unit_changed,Total_Amount,Volume_Equals,TOTAL_sources,reconciliation_gap,import_share,n_months_present,is_balanced,Baglung,Bara,Beni,Bhutan,Birgunj,China,Dang,Dhading,Gorkha,Hetauda,India,Jhapa,Kathmandu,Kevray,Lahan,Lamjung,Local,Marpha,Mugu,Mustang,Myagdi,Narayangadh,Nawalparasi,Nuwakot,Palpa,Parbat,Rolpa,Rukum,Rupandehi,Salyan,Sarlahi,Sindhuli,Sunsari,Syangja,Tanahu,Avg_Price_lag1,Avg_Price_lag2,Avg_Price_roll3_mean,Avg_Price_roll3_std,Min_Price_lag1,Min_Price_lag2,Min_Price_roll3_mean,Min_Price_roll3_std,Max_Price_lag1,Max_Price_lag2,Max_Price_roll3_mean,Max_Price_roll3_std,price_spread,price_spread_ratio,Volume_lag1,TOTAL_sources_lag1,volume_change_ratio,sin_month,cos_month,total_imports,import_ratio,ktm_supply_share
Akabary_Chilly,vegetable,2082,9,6,poush,880,400.0,600.0,500.0,kg,kg,False,440000.0,True,880,0,0.0,5,False,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,200.0,0.4,,,,-0.587785252292473,-0.8090169943749475,0,0.0,0.0
Akabary_Chilly,vegetable,2082,10,7,magh,540,300.0,900.0,628.57,kg,kg,False,339427.8,True,540,0,0.0,5,False,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0,,500.0,,400.0,,400.0,,600.0,,600.0,,600.0,0.9545476239718725,880.0,880.0,-0.38636363636363635,-0.9510565162951535,-0.30901699437494756,0,0.0,0.0
Akabary_Chilly,vegetable,2082,11,8,falgun,0,300.0,800.0,555.56,kg,kg,False,0.0,True,0,0,,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.57,500.0,564.2850000000001,90.9127188571544,300.0,400.0,350.0,70.71067811865476,900.0,600.0,750.0,212.13203435596427,500.0,0.8999928000575996,540.0,540.0,-1.0,-0.9510565162951536,0.30901699437494723,0,0.0,0.0
Akabary_Chilly,vegetable,2082,12,9,chaitra,5920,300.0,500.0,439.77,kg,kg,False,2603438.4,True,5920,0,0.8885135135135135,5,False,0,0,0,0,0,0,0,0,0,0,5260,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,555.56,628.57,561.3766666666667,64.48206288056652,300.0,300.0,333.3333333333333,57.735026918962575,800.0,900.0,766.6666666666666,152.75252316519467,200.0,0.4547831821179253,0.0,0.0,,-0.5877852522924732,0.8090169943749473,5260,0.8885135135135135,0.0
Akabary_Chilly,vegetable,2083,1,10,baishakh,13770,400.0,500.0,450.0,kg,kg,False,6196500.0,True,13770,0,0.2883079157588961,5,False,0,0,0,0,0,0,0,0,0,0,3970,0,0,0,0,1230,0,0,0,0,0,8570,0,0,0,0,0,0,0,0,0,0,0,0,0,439.77,555.56,541.3000000000001,95.20436282019857,300.0,300.0,300.0,0.0,500.0,800.0,733.3333333333334,208.1665999466133,100.0,0.2222222222222222,5920.0,5920.0,1.3260135135135136,-2.4492935982947064e-16,1.0,3970,0.28830791575889614,0.0
Amala,fruit,2082,5,2,bhadra,7190,,,120.0,kg,kg,False,862800.0,True,7190,0,1.0,9,False,0,0,0,0,0,0,0,0,0,0,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.9510565162951535,0.30901699437494745,7190,1.0,0.0
Amala,fruit,2082,6,3,ashwin,21565,100.0,120.0,111.25,kg,kg,False,2399106.25,True,21565,0,0.8710874101553443,9,False,0,0,0,0,0,0,0,2780,0,0,18785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,,120.0,,,,,,,,,,20.0,0.1797752808988764,7190.0,7190.0,1.9993045897079276,0.9510565162951536,-0.30901699437494734,18785,0.8710874101553443,0.0
Amala,fruit,2082,7,4,kartik,20415,100.0,120.0,110.0,kg,kg,False,2245650.0,True,20415,0,0.843252510409013,9,False,0,0,0,0,0,0,0,2510,510,0,17215,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,111.25,120.0,115.625,6.187184335382291,100.0,,100.0,,120.0,,120.0,,20.0,0.18181818181818182,21565.0,21565.0,-0.053327150475307214,0.5877852522924732,-0.8090169943749473,17215,0.843252510409013,0.0
Amala,fruit,2082,8,5,mangsir,24940,100.0,120.0,110.0,kg,kg,False,2743400.0,True,24940,0,0.9085805934242182,9,False,0,0,0,0,0,0,0,1380,900,0,22660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,111.25,113.75,5.448623679425842,100.0,100.0,100.0,0.0,120.0,120.0,120.0,0.0,20.0,0.18181818181818182,20415.0,20415.0,0.2216507469997551,1.2246467991473532e-16,-1.0,22660,0.9085805934242182,0.0
Amala,fruit,2082,9,6,poush,29125,80.0,100.0,90.0,kg,kg,False,2621250.0,True,29125,0,0.9848927038626608,9,False,0,0,0,0,0,0,0,0,440,0,28685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,110.0,110.41666666666667,0.7216878364870333,100.0,100.0,100.0,0.0,120.0,120.0,120.0,0.0,20.0,0.2222222222222222,24940.0,24940.0,0.1678027265437049,-0.587785252292473,-0.8090169943749475,28685,0.9848927038626609,0.0
Amala,fruit,2082,10,7,magh,15550,80.0,150.0,93.14,kg,kg,False,1448327.0,True,15550,0,0.9864951768488746,9,False,0,0,0,0,0,0,0,0,210,0,15340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,110.0,103.33333333333333,11.547005383792513,80.0,100.0,93.33333333333333,11.547005383792513,100.0,120.0,113.33333333333333,11.547005383792513,70.0,0.751556796220743,29125.0,29125.0,-0.4660944206008584,-0.9510565162951535,-0.30901699437494756,15340,0.9864951768488746,0.0
Amala,fruit,2082,11,8,falgun,12730,80.0,150.0,96.11,kg,kg,False,1223480.3,True,12730,0,1.0,9,False,0,0,0,0,0,0,0,0,0,0,12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.14,90.0,97.71333333333332,10.7557674451121,80.0,80.0,86.66666666666667,11.547005383792513,150.0,100.0,123.33333333333333,25.166114784235834,70.0,0.7283321194464676,15550.0,15550.0,-0.18135048231511253,-0.9510565162951536,0.30901699437494723,12730,1.0,0.0
Amala,fruit,2082,12,9,chaitra,5010,80.0,150.0,135.0,kg,kg,False,676350.0,True,5010,0,1.0,9,False,0,0,0,0,0,0,0,0,0,0,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.11,93.14,93.08333333333333,3.0553941371504476,80.0,80.0,80.0,0.0,150.0,150.0,133.33333333333334,28.867513459481287,70.0,0.5185185185185185,12730.0,12730.0,-0.6064414768263944,-0.5877852522924732,0.8090169943749473,5010,1.0,0.0
Amala,fruit,2083,1,10,baishakh,0,140.0,150.0,145.0,kg,kg,False,0.0,True,0,0,,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,96.11,108.08333333333333,23.35777029883916,80.0,80.0,80.0,0.0,150.0,150.0,150.0,0.0,10.0,0.06896551724137931,5010.0,5010.0,-1.0,-2.4492935982947064e-16,1.0,0,0.0,0.0
Apple,fruit,2082,4,1,shrawan,679675,130.0,330.0,192.4,kg,kg,False,130769470.0,True,679675,0,0.9747232133004744,10,True,0,0,0,0,0,303995,0,0,0,0,358500,0,0,0,0,0,0,0,17180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,200.0,1.0395010395010396,,,,0.5877852522924731,0.8090169943749475,662495,0.9747232133004745,0.0
Apple,fruit,2082,5,2,bhadra,559832,130.0,330.0,289.86,kg,kg,False,162272903.5,False,531622,28210,0.9063620391932614,10,True,0,0,0,0,0,166030,0,0,0,0,315812,0,0,0,0,0,0,0,16180,33600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.4,,192.4,,130.0,,130.0,,330.0,,330.0,,200.0,0.6899882701994066,679675.0,679675.0,-0.17632397837201605,0.9510565162951535,0.30901699437494745,481842,0.9063620391932614,0.0
Apple,fruit,2082,6,3,ashwin,681942,130.0,330.0,237.81,kg,kg,False,161492490.4,False,679082,2860,0.3219051602015662,10,True,0,0,0,0,0,168330,0,0,0,0,50270,0,0,0,0,0,0,0,0,460482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.86,192.4,241.13,68.91462689444094,130.0,130.0,130.0,0.0,330.0,330.0,330.0,0.0,200.0,0.8410075270173668,559832.0,531622.0,0.21811900713071064,0.9510565162951536,-0.30901699437494734,218600,0.32190516020156623,0.0
Apple,fruit,2082,7,4,kartik,221694,180.0,330.0,255.0,kg,kg,False,56531970.0,True,221694,0,0.7927593890678142,10,True,0,0,0,0,0,175750,0,0,0,0,0,0,0,0,0,0,0,45944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.81,289.86,240.0233333333333,48.76768431382953,130.0,130.0,130.0,0.0,330.0,330.0,330.0,0.0,150.0,0.5882352941176471,681942.0,679082.0,-0.6749078367368486,0.5877852522924732,-0.8090169943749473,175750,0.7927593890678142,0.0
Apple,fruit,2082,8,5,mangsir,228700,180.0,330.0,255.0,kg,kg,False,58318500.0,True,228700,0,1.0,10,True,0,0,0,0,0,226900,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.0,237.81,260.89000000000004,26.520175338786895,180.0,130.0,146.66666666666666,28.867513459481295,330.0,330.0,330.0,0.0,150.0,0.5882352941176471,221694.0,221694.0,0.031602118235044704,1.2246467991473532e-16,-1.0,228700,1.0,0.0
Apple,fruit,2082,9,6,poush,226805,180.0,330.0,255.0,kg,kg,False,57835275.0,True,226805,0,1.0,10,True,0,0,0,0,0,220900,0,0,0,0,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.0,255.0,249.26999999999998,9.924651127369746,180.0,180.0,163.33333333333334,28.867513459481295,330.0,330.0,330.0,0.0,150.0,0.5882352941176471,228700.0,228700.0,-0.008285964145168342,-0.587785252292473,-0.8090169943749475,226805,1.0,0.0
Apple,fruit,2082,10,7,magh,185455,225.0,330.0,255.0,kg,kg,False,47291025.0,True,185455,0,1.0,10,True,0,0,0,0,0,185455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.0,255.0,255.0,0.0,180.0,180.0,180.0,0.0,330.0,330.0,330.0,0.0,105.0,0.4117647058823529,226805.0,226805.0,-0.1823152046912546,-0.9510565162951535,-0.30901699437494756,185455,1.0,0.0
Apple,fruit,2082,11,8,falgun,221540,225.0,330.0,255.0,kg,kg,False,56492700.0,True,221540,0,1.0,10,True,0,0,0,0,0,221540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.0,255.0,255.0,0.0,225.0,180.0,195.0,25.98076211353316,330.0,330.0,330.0,0.0,105.0,0.4117647058823529,185455.0,185455.0,0.194575503491413,-0.9510565162951536,0.30901699437494723,221540,1.0,0.0
Apple,fruit,2082,12,9,chaitra,309170,225.0,330.0,255.0,kg,kg,False,78838350.0,True,309170,0,1.0,10,True,0,0,0,0,0,295920,0,0,0,0,13250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.0,255.0,255.0,0.0,225.0,225.0,210.0,25.98076211353316,330.0,330.0,330.0,0.0,105.0,0.4117647058823529,221540.0,221540.0,0.3955493364629412,-0.5877852522924732,0.8090169943749473,309170,1.0,0.0
Apple,fruit,2083,1,10,baishakh,326790,225.0,350.0,266.3,kg,kg,False,87024177.0,True,326790,0,1.0,10,True,0,0,0,0,0,326790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.0,255.0,255.0,0.0,225.0,225.0,225.0,0.0,330.0,330.0,330.0,0.0,125.0,0.46939541870071344,309170.0,309170.0,0.05699129928518291,-2.4492935982947064e-16,1.0,326790,1.0,0.0
Apple_Fuji,fruit,2082,4,1,shrawan,0,130.0,330.0,289.2,kg,kg,False,0.0,True,0,0,,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,200.0,0.6915629322268326,,,,0.5877852522924731,0.8090169943749475,0,0.0,0.0
Apple_Fuji,fruit,2082,6,3,ashwin,0,270.0,330.0,300.0,kg,kg,False,0.0,True,0,0,,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.2,,289.2,,130.0,,130.0,,330.0,,330.0,,60.0,0.2,0.0,0.0,,0.9510565162951536,-0.30901699437494734,0,0.0,0.0
Apple_Fuji,fruit,2082,8,5,mangsir,0,270.0,330.0,300.0,kg,kg,False,0.0,True,0,0,,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,289.2,294.6,7.636753236814701,270.0,130.0,200.0,98.99494936611666,330.0,330.0,330.0,0.0,60.0,0.2,0.0,0.0,,1.2246467991473532e-16,-1.0,0,0.0,0.0
Apple_Fuji,fruit,2082,10,7,magh,0,270.0,330.0,300.0,kg,kg,False,0.0,True,0,0,,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,296.40000000000003,6.23538290724794,270.0,270.0,223.33333333333334,80.82903768654761,330.0,330.0,330.0,0.0,60.0,0.2,0.0,0.0,,-0.9510565162951535,-0.30901699437494756,0,0.0,0.0
Apple_Fuji,fruit,2082,11,8,falgun,0,270.0,330.0,300.0,kg,kg,False,0.0,True,0,0,,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,300.0,0.0,270.0,270.0,270.0,0.0,330.0,330.0,330.0,0.0,60.0,0.2,0.0,0.0,,-0.9510565162951536,0.30901699437494723,0,0.0,0.0
Apple_Fuji,fruit,2082,12,9,chaitra,0,270.0,330.0,300.0,kg,kg,False,0.0,True,0,0,,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,300.0,0.0,270.0,270.0,270.0,0.0,330.0,330.0,330.0,0.0,60.0,0.2,0.0,0.0,,-0.5877852522924732,0.8090169943749473,0,0.0,0.0
Apple_Fuji,fruit,2083,1,10,baishakh,0,270.0,330.0,300.0,kg,kg,False,0.0,True,0,0,,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,300.0,0.0,270.0,270.0,270.0,0.0,330.0,330.0,330.0,0.0,60.0,0.2,0.0,0.0,,-2.4492935982947064e-16,1.0,0,0.0,0.0
Arum,vegetable,2082,4,1,shrawan,6009,100.0,120.0,110.0,kg,kg,False,660990.0,True,6009,0,0.6322183391579298,10,True,0,0,0,0,150,0,0,0,0,0,3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,0,0,0,0,,,,,,,,,,,,,20.0,0.18181818181818182,,,,0.5877852522924731,0.8090169943749475,3799,0.6322183391579298,0.0
Arum,vegetable,2082,5,2,bhadra,9385,100.0,120.0,110.0,kg,kg,False,1032350.0,True,9385,0,0.8955780500799148,10,True,0,0,0,0,210,0,0,0,0,0,8405,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,110.0,,110.0,,100.0,,100.0,,120.0,,120.0,,20.0,0.18181818181818182,6009.0,6009.0,0.5618239307705108,0.9510565162951535,0.30901699437494745,8405,0.8955780500799148,0.0
Arum,vegetable,2082,6,3,ashwin,10750,60.0,80.0,70.0,kg,kg,False,752500.0,True,10750,0,0.6753488372093023,10,True,0,0,0,0,210,0,0,0,0,0,7260,0,0,0,0,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,110.0,110.0,0.0,100.0,100.0,100.0,0.0,120.0,120.0,120.0,0.0,20.0,0.2857142857142857,9385.0,9385.0,0.14544485881726157,0.9510565162951536,-0.30901699437494734,7260,0.6753488372093023,0.0
Arum,vegetable,2082,7,4,kartik,42060,60.0,80.0,65.26,kg,kg,False,2744835.6,True,42060,0,0.1419400855920114,10,True,0,0,0,0,0,0,0,790,5790,0,5970,0,0,0,0,0,11630,0,0,0,0,15740,0,0,0,0,0,0,0,0,0,0,0,0,2140,70.0,110.0,96.66666666666667,23.094010767585033,60.0,100.0,86.66666666666667,23.094010767585033,80.0,120.0,106.66666666666667,23.094010767585033,20.0,0.30646644192460926,10750.0,10750.0,2.912558139534884,0.5877852522924732,-0.8090169943749473,5970,0.1419400855920114,0.0
Arum,vegetable,2082,8,5,mangsir,56424,60.0,80.0,73.95,kg,kg,False,4172554.8,True,56424,0,0.0,10,True,0,0,0,0,0,0,0,3780,6360,0,0,0,0,0,0,0,14580,0,0,0,0,12434,15120,2060,0,0,0,0,0,0,0,0,0,0,2090,65.26,70.0,81.75333333333333,24.57686988477852,60.0,60.0,73.33333333333333,23.094010767585033,80.0,80.0,93.33333333333333,23.094010767585033,20.0,0.2704530087897228,42060.0,42060.0,0.3415121255349501,1.2246467991473532e-16,-1.0,0,0.0,0.0
Arum,vegetable,2082,9,6,poush,40610,60.0,80.0,70.0,kg,kg,False,2842700.0,True,40610,0,0.0,10,True,0,0,0,0,0,0,0,2500,6505,520,0,0,0,0,0,0,17820,0,0,0,0,7745,2710,0,0,0,0,0,0,0,1120,0,0,0,1690,73.95,65.26,69.73666666666666,4.350980732356023,60.0,60.0,60.0,0.0,80.0,80.0,80.0,0.0,20.0,0.2857142857142857,56424.0,56424.0,-0.2802708067489012,-0.587785252292473,-0.8090169943749475,0,0.0,0.0
Arum,vegetable,2082,10,7,magh,6070,60.0,80.0,70.0,kg,kg,False,424900.0,True,6070,0,0.0,10,True,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,4360,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,73.95,69.73666666666666,4.350980732356023,60.0,60.0,60.0,0.0,80.0,80.0,80.0,0.0,20.0,0.2857142857142857,40610.0,40610.0,-0.8505294262496922,-0.9510565162951535,-0.30901699437494756,0,0.0,0.0
Arum,vegetable,2082,11,8,falgun,4700,60.0,80.0,70.0,kg,kg,False,329000.0,True,4700,0,0.0,10,True,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,70.0,70.0,71.31666666666666,2.2805335632990347,60.0,60.0,60.0,0.0,80.0,80.0,80.0,0.0,20.0,0.2857142857142857,6070.0,6070.0,-0.2257001647446458,-0.9510565162951536,0.30901699437494723,0,0.0,0.0
Arum,vegetable,2082,12,9,chaitra,4560,60.0,80.0,69.09,kg,kg,False,315050.4,True,4560,0,0.0,10,True,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,70.0,70.0,0.0,60.0,60.0,60.0,0.0,80.0,80.0,80.0,0.0,20.0,0.2894774931249095,4700.0,4700.0,-0.029787234042553193,-0.5877852522924732,0.8090169943749473,0,0.0,0.0
Arum,vegetable,2083,1,10,baishakh,1370,60.0,70.0,65.0,kg,kg,False,89050.0,True,1370,0,0.3795620437956204,10,True,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.09,70.0,69.69666666666667,0.5253887449626001,60.0,60.0,60.0,0.0,80.0,80.0,80.0,0.0,10.0,0.15384615384615385,4560.0,4560.0,-0.6995614035087719,-2.4492935982947064e-16,1.0,520,0.3795620437956204,0.0
Avocado,fruit,2082,4,1,shrawan,10080,300.0,350.0,325.0,kg,kg,False,3276000.0,True,10080,0,0.5634920634920635,10,True,0,0,0,0,0,4190,0,0,0,0,1490,0,0,0,0,0,2425,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,630,,,,,,,,,,,,,50.0,0.15384615384615385,,,,0.5877852522924731,0.8090169943749475,5680,0.5634920634920635,0.0
Avocado,fruit,2082,5,2,bhadra,4230,300.0,600.0,400.0,kg,kg,False,1692000.0,True,4230,0,0.4869976359338061,10,True,0,0,0,0,0,2060,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,600,325.0,,325.0,,300.0,,300.0,,350.0,,350.0,,300.0,0.75,10080.0,10080.0,-0.5803571428571429,0.9510565162951535,0.30901699437494745,2060,0.48699763593380613,0.0
Avocado,fruit,2082,6,3,ashwin,9365,300.0,350.0,325.0,kg,kg,False,3043625.0,True,9365,0,0.800320341697811,10,True,0,0,0,0,0,2090,0,0,0,0,5405,0,0,0,0,0,1060,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,210,400.0,325.0,362.5,53.033008588991066,300.0,300.0,300.0,0.0,600.0,350.0,475.0,176.7766952966369,50.0,0.15384615384615385,4230.0,4230.0,1.2139479905437351,0.9510565162951536,-0.30901699437494734,7495,0.800320341697811,0.0
Avocado,fruit,2082,7,4,kartik,4370,300.0,350.0,325.0,kg,kg,False,1420250.0,True,4370,0,0.6910755148741419,10,True,0,0,180,0,0,450,0,0,0,0,2570,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.0,400.0,350.0,43.30127018922193,300.0,300.0,300.0,0.0,350.0,600.0,433.3333333333333,144.33756729740642,50.0,0.15384615384615385,9365.0,9365.0,-0.5333689268553123,0.5877852522924732,-0.8090169943749473,3020,0.6910755148741419,0.0
Avocado,fruit,2082,8,5,mangsir,11694,300.0,350.0,325.0,kg,kg,False,3800550.0,True,11694,0,0.7311441765007696,10,True,0,0,360,0,0,1120,0,0,0,0,7430,0,0,0,0,0,1434,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,1140,0,0,325.0,325.0,350.0,43.30127018922193,300.0,300.0,300.0,0.0,350.0,350.0,433.3333333333333,144.33756729740642,50.0,0.15384615384615385,4370.0,4370.0,1.6759725400457666,1.2246467991473532e-16,-1.0,8550,0.7311441765007696,0.0
Avocado,fruit,2082,9,6,poush,11090,300.0,350.0,325.0,kg,kg,False,3604250.0,True,11090,0,0.7155094679891795,10,True,0,0,0,0,0,540,0,0,0,0,7395,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,0,0,325.0,325.0,325.0,0.0,300.0,300.0,300.0,0.0,350.0,350.0,350.0,0.0,50.0,0.15384615384615385,11694.0,11694.0,-0.05165041901829998,-0.587785252292473,-0.8090169943749475,7935,0.7155094679891795,0.0
Avocado,fruit,2082,10,7,magh,3710,300.0,350.0,325.0,kg,kg,False,1205750.0,True,3710,0,0.935309973045822,10,True,0,0,0,0,0,0,0,0,0,0,3470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,325.0,325.0,325.0,0.0,300.0,300.0,300.0,0.0,350.0,350.0,350.0,0.0,50.0,0.15384615384615385,11090.0,11090.0,-0.6654643823264202,-0.9510565162951535,-0.30901699437494756,3470,0.9353099730458221,0.0
Avocado,fruit,2082,11,8,falgun,7540,300.0,350.0,325.0,kg,kg,False,2450500.0,True,7540,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.0,325.0,325.0,0.0,300.0,300.0,300.0,0.0,350.0,350.0,350.0,0.0,50.0,0.15384615384615385,3710.0,3710.0,1.0323450134770888,-0.9510565162951536,0.30901699437494723,7540,1.0,0.0
Avocado,fruit,2082,12,9,chaitra,5140,300.0,1000.0,721.43,kg,kg,False,3708150.2,True,5140,0,0.9591439688715954,10,True,0,0,0,0,0,210,0,0,0,0,4720,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.0,325.0,325.0,0.0,300.0,300.0,300.0,0.0,350.0,350.0,350.0,0.0,700.0,0.9702951083265182,7540.0,7540.0,-0.3183023872679045,-0.5877852522924732,0.8090169943749473,4930,0.9591439688715954,0.0
Avocado,fruit,2083,1,10,baishakh,5250,650.0,800.0,757.61,kg,kg,False,3977452.5,True,5250,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.43,325.0,457.14333333333326,228.8789672148433,300.0,300.0,300.0,0.0,1000.0,350.0,566.6666666666666,375.27767497325675,150.0,0.19799105080450363,5140.0,5140.0,0.021400778210116732,-2.4492935982947064e-16,1.0,5250,1.0,0.0
Bakula,vegetable,2082,10,7,magh,0,100.0,160.0,147.22,kg,kg,False,0.0,True,0,0,,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,60.0,0.4075533215595707,,,,-0.9510565162951535,-0.30901699437494756,0,0.0,0.0
Bakula,vegetable,2082,11,8,falgun,15310,100.0,160.0,147.22,kg,kg,False,2253938.2,True,15310,0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,0,0,0,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,147.22,,147.22,,100.0,,100.0,,160.0,,160.0,,60.0,0.4075533215595707,0.0,0.0,,-0.9510565162951536,0.30901699437494723,0,0.0,0.0
Bakula,vegetable,2082,12,9,chaitra,39790,80.0,120.0,100.91,kg,kg,False,4015208.9,True,39790,0,0.0,4,False,0,0,0,0,0,0,0,1875,0,0,0,0,0,0,0,0,16245,0,0,0,0,21670,0,0,0,0,0,0,0,0,0,0,0,0,0,147.22,147.22,147.22,0.0,100.0,100.0,100.0,0.0,160.0,160.0,160.0,0.0,40.0,0.39639282528986225,15310.0,15310.0,1.5989549314173743,-0.5877852522924732,0.8090169943749473,0,0.0,0.0
Bakula,vegetable,2083,1,10,baishakh,0,80.0,100.0,90.0,kg,kg,False,0.0,True,0,0,,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.91,147.22,131.78333333333333,26.73709096617157,80.0,100.0,93.33333333333333,11.547005383792513,120.0,160.0,146.66666666666666,23.094010767585026,20.0,0.2222222222222222,39790.0,39790.0,-1.0,-2.4492935982947064e-16,1.0,0,0.0,0.0
